Car Id,Tramo Id,UTM Index,REAL Index,Car Time,Speed,Status,Utm X,Utm Y,Norm X,Norm Y,Avg Speed,Track Time,Distance,Remaining Distance,Error
5,1,1668,1668,0,0.0,start,5833065,444948,-4936,-3077,-1.0,0,22450,-9,3145
5,1,529,1668,2781,0.0,running,5833919,447974,-4082,-52,0.0,2781,22450,-9,14
5,1,528,1668,4002,0.0,running,5833923,447984,-4078,-41,0.0,4002,22450,-9,9
5,1,529,1668,4423,0.0,running,5833919,447974,-4082,-52,0.0,4423,22450,-9,12
5,1,528,1668,4563,0.0,running,5833923,447984,-4078,-41,0.0,4563,22450,-9,11
5,1,529,1668,4803,0.0,running,5833919,447974,-4082,-52,0.0,4803,22450,-9,12
5,1,528,1668,5113,0.0,running,5833923,447984,-4078,-41,0.0,5113,22450,-9,21
