Car Id,Tramo Id,UTM Index,REAL Index,Car Time,Speed,Status,Utm X,Utm Y,Norm X,Norm Y,Avg Speed,Track Time,Distance,Remaining Distance,Error
8,0,7,7,5213,0.0,start,5837895,447954,-106,-71,-1.0,0,61,13496,277
,,,8,,22.4,,,,,,,0,72,13594
,,,9,,22.4,,,,,,,0,83,13583
,,,10,,22.4,,,,,,,1,102,13564
,,,11,,22.4,,,,,,,3,149,13518
,,,12,,22.4,,,,,,,5,179,13487
,,,13,,22.4,,,,,,,5,194,13473
,,,14,,22.4,,,,,,,6,207,13460
,,,15,,22.4,,,,,,,7,221,13446
,,,16,,22.4,,,,,,,7,236,13431
,,,17,,22.4,,,,,,,10,300,13367
,,,18,,22.4,,,,,,,11,314,13353
,,,19,,22.4,,,,,,,11,328,13339
,,,20,,22.4,,,,,,,13,365,13302
,,,21,,22.4,,,,,,,14,376,13290
,,,22,,22.4,,,,,,,14,395,13271
,,,23,,22.4,,,,,,,17,461,13206
,,,24,,22.4,,,,,,,18,476,13191
,,,25,,22.4,,,,,,,19,492,13175
8,0,36,26,5233,29.4,running,5838161,447952,160,-73,22.4,20,510,13047,12
,,,27,,28.4,,,,,,,20,532,13135
,,,28,,28.4,,,,,,,21,551,13115
,,,29,,28.4,,,,,,,22,567,13099
,,,30,,28.4,,,,,,,22,584,13083
,,,31,,28.4,,,,,,,23,623,13044
,,,32,,28.4,,,,,,,24,633,13034
,,,33,,28.4,,,,,,,25,653,13014
,,,34,,28.4,,,,,,,25,672,12995
,,,35,,28.4,,,,,,,28,738,12928
,,,36,,28.4,,,,,,,28,756,12911
,,,37,,28.4,,,,,,,29,775,12891
8,0,52,38,5243,26.7,running,5838182,447674,180,-351,28.4,30,795,12762,8
,,,39,,21.1,,,,,,,30,815,12852
,,,40,,21.1,,,,,,,31,825,12841
,,,41,,21.1,,,,,,,31,836,12830
,,,42,,21.1,,,,,,,32,848,12819
,,,43,,21.1,,,,,,,33,860,12807
,,,44,,21.1,,,,,,,33,872,12794
,,,45,,21.1,,,,,,,34,885,12782
,,,46,,21.1,,,,,,,34,897,12770
,,,47,,21.1,,,,,,,35,908,12759
,,,48,,21.1,,,,,,,36,924,12743
,,,49,,21.1,,,,,,,36,942,12725
,,,50,,21.1,,,,,,,37,951,12715
,,,51,,21.1,,,,,,,38,968,12699
,,,52,,21.1,,,,,,,38,981,12686
,,,53,,21.1,,,,,,,39,995,12671
,,,54,,21.1,,,,,,,39,1005,12661
,,,55,,21.1,,,,,,,41,1030,12637
,,,56,,21.1,,,,,,,41,1041,12625
,,,57,,21.1,,,,,,,42,1052,12614
,,,58,,21.1,,,,,,,42,1064,12603
,,,59,,21.1,,,,,,,43,1075,12592
,,,60,,21.1,,,,,,,44,1098,12569
,,,61,,21.1,,,,,,,44,1109,12558
,,,62,,21.1,,,,,,,45,1119,12547
,,,63,,21.1,,,,,,,46,1138,12529
,,,64,,21.1,,,,,,,47,1154,12512
,,,65,,21.1,,,,,,,48,1182,12484
,,,66,,21.1,,,,,,,49,1207,12459
8,0,83,67,5263,28.5,running,5838057,447760,56,-265,21.1,50,1217,12340,0
,,,68,,11.2,,,,,,,50,1228,12439
,,,69,,11.2,,,,,,,51,1239,12427
,,,70,,11.2,,,,,,,54,1267,12399
,,,71,,11.2,,,,,,,55,1278,12389
8,0,95,72,5273,23.5,running,5838015,447769,13,-256,11.2,60,1330,12227,10
,,,73,,21.6,,,,,,,61,1365,12302
,,,74,,21.6,,,,,,,62,1385,12282
,,,75,,21.6,,,,,,,63,1395,12271
,,,76,,21.6,,,,,,,63,1405,12261
,,,77,,21.6,,,,,,,63,1415,12251
,,,78,,21.6,,,,,,,64,1434,12232
,,,79,,21.6,,,,,,,65,1452,12214
,,,80,,21.6,,,,,,,66,1469,12198
,,,81,,21.6,,,,,,,67,1487,12180
,,,82,,21.6,,,,,,,67,1502,12164
,,,83,,21.6,,,,,,,69,1527,12140
,,,84,,21.6,,,,,,,69,1537,12130
,,,85,,21.6,,,,,,,70,1552,12114
,,,86,,21.6,,,,,,,71,1571,12096
,,,87,,21.6,,,,,,,71,1590,12077
,,,88,,21.6,,,,,,,72,1609,12057
,,,89,,21.6,,,,,,,73,1619,12047
,,,90,,21.6,,,,,,,73,1631,12035
,,,91,,21.6,,,,,,,74,1643,12023
,,,92,,21.6,,,,,,,75,1656,12011
,,,93,,21.6,,,,,,,75,1668,11999
,,,94,,21.6,,,,,,,76,1680,11987
,,,95,,21.6,,,,,,,76,1692,11975
,,,96,,21.6,,,,,,,77,1703,11963
,,,97,,21.6,,,,,,,77,1715,11952
,,,98,,21.6,,,,,,,78,1735,11932
8,0,129,99,5293,25.1,running,5837939,447362,-62,-663,21.6,80,1763,11794,5
,,,100,,19.5,,,,,,,80,1776,11890
,,,101,,19.5,,,,,,,81,1789,11877
,,,102,,19.5,,,,,,,82,1808,11859
,,,103,,19.5,,,,,,,83,1825,11841
,,,104,,19.5,,,,,,,84,1842,11824
,,,105,,19.5,,,,,,,85,1871,11796
,,,106,,19.5,,,,,,,86,1887,11779
,,,107,,19.5,,,,,,,87,1906,11760
,,,108,,19.5,,,,,,,88,1924,11743
,,,109,,19.5,,,,,,,89,1941,11725
8,0,141,110,5303,9.5,running,5838067,447261,66,-764,19.5,90,1959,11598,4
,,,111,,25.4,,,,,,,90,1972,11695
,,,112,,25.4,,,,,,,90,1982,11684
,,,113,,25.4,,,,,,,91,2004,11663
,,,114,,25.4,,,,,,,92,2019,11648
,,,115,,25.4,,,,,,,93,2040,11627
,,,116,,25.4,,,,,,,93,2051,11616
,,,117,,25.4,,,,,,,94,2063,11604
,,,118,,25.4,,,,,,,94,2075,11592
,,,119,,25.4,,,,,,,95,2088,11579
,,,120,,25.4,,,,,,,95,2101,11566
,,,121,,25.4,,,,,,,96,2114,11553
,,,122,,25.4,,,,,,,96,2126,11541
,,,123,,25.4,,,,,,,97,2143,11523
,,,124,,25.4,,,,,,,97,2154,11512
,,,125,,25.4,,,,,,,98,2165,11502
,,,126,,25.4,,,,,,,98,2176,11491
,,,127,,25.4,,,,,,,98,2186,11481
,,,128,,25.4,,,,,,,99,2197,11470
,,,129,,25.4,,,,,,,100,2216,11451
,,,130,,25.4,,,,,,,100,2229,11438
,,,131,,25.4,,,,,,,101,2260,11406
,,,132,,25.4,,,,,,,102,2281,11386
,,,133,,25.4,,,,,,,103,2301,11365
,,,134,,25.4,,,,,,,103,2312,11355
,,,135,,25.4,,,,,,,104,2322,11344
,,,136,,25.4,,,,,,,105,2345,11322
,,,137,,25.4,,,,,,,105,2356,11310
,,,138,,25.4,,,,,,,106,2369,11298
,,,139,,25.4,,,,,,,106,2381,11286
8,0,172,140,5320,36.0,running,5837730,447079,-271,-946,25.4,107,2392,11165,9
,,,141,,22.5,,,,,,,107,2404,11262
,,,142,,22.5,,,,,,,108,2417,11249
,,,143,,22.5,,,,,,,108,2429,11237
,,,144,,22.5,,,,,,,109,2442,11224
,,,145,,22.5,,,,,,,109,2455,11212
,,,146,,22.5,,,,,,,110,2467,11200
,,,147,,22.5,,,,,,,110,2479,11188
,,,148,,22.5,,,,,,,111,2487,11180
,,,149,,22.5,,,,,,,111,2497,11169
,,,150,,22.5,,,,,,,112,2508,11159
,,,151,,22.5,,,,,,,113,2532,11135
,,,152,,22.5,,,,,,,113,2545,11121
