Car Id,Tramo Id,UTM Index,REAL Index,Car Time,Speed,Status,Utm X,Utm Y,Norm X,Norm Y,Avg Speed,Track Time,Distance,Remaining Distance,Error
7,0,1,7,5073,0.0,start,5837931,447929,-70,-96,-1.0,0,61,13496,1748
,,,8,,22.2,,,,,,,0,72,13594
,,,9,,22.2,,,,,,,1,83,13583
,,,10,,22.2,,,,,,,1,102,13564
,,,11,,22.2,,,,,,,3,149,13518
,,,12,,22.2,,,,,,,5,179,13487
,,,13,,22.2,,,,,,,5,194,13473
,,,14,,22.2,,,,,,,6,207,13460
,,,15,,22.2,,,,,,,7,221,13446
,,,16,,22.2,,,,,,,7,236,13431
,,,17,,22.2,,,,,,,10,300,13367
,,,18,,22.2,,,,,,,11,314,13353
,,,19,,22.2,,,,,,,12,328,13339
,,,20,,22.2,,,,,,,13,365,13302
,,,21,,22.2,,,,,,,14,376,13290
,,,22,,22.2,,,,,,,15,395,13271
,,,23,,22.2,,,,,,,17,461,13206
,,,24,,22.2,,,,,,,18,476,13191
,,,25,,22.2,,,,,,,19,492,13175
,,,26,,22.2,,,,,,,20,510,13156
,,,27,,22.2,,,,,,,21,532,13135
,,,28,,22.2,,,,,,,22,551,13115
,,,29,,22.2,,,,,,,22,567,13099
,,,30,,22.2,,,,,,,23,584,13083
,,,31,,22.2,,,,,,,25,623,13044
,,,32,,22.2,,,,,,,25,633,13034
,,,33,,22.2,,,,,,,26,653,13014
,,,34,,22.2,,,,,,,27,672,12995
,,,35,,22.2,,,,,,,30,738,12928
,,,36,,22.2,,,,,,,31,756,12911
,,,37,,22.2,,,,,,,32,775,12891
,,,38,,22.2,,,,,,,33,795,12872
,,,39,,22.2,,,,,,,33,815,12852
,,,40,,22.2,,,,,,,34,825,12841
,,,41,,22.2,,,,,,,34,836,12830
,,,42,,22.2,,,,,,,35,848,12819
,,,43,,22.2,,,,,,,35,860,12807
,,,44,,22.2,,,,,,,36,872,12794
,,,45,,22.2,,,,,,,37,885,12782
,,,46,,22.2,,,,,,,37,897,12770
,,,47,,22.2,,,,,,,38,908,12759
,,,48,,22.2,,,,,,,38,924,12743
,,,49,,22.2,,,,,,,39,942,12725
,,,50,,22.2,,,,,,,40,951,12715
,,,51,,22.2,,,,,,,40,968,12699
,,,52,,22.2,,,,,,,41,981,12686
,,,53,,22.2,,,,,,,42,995,12671
,,,54,,22.2,,,,,,,42,1005,12661
,,,55,,22.2,,,,,,,43,1030,12637
,,,56,,22.2,,,,,,,44,1041,12625
,,,57,,22.2,,,,,,,44,1052,12614
,,,58,,22.2,,,,,,,45,1064,12603
,,,59,,22.2,,,,,,,45,1075,12592
,,,60,,22.2,,,,,,,46,1098,12569
,,,61,,22.2,,,,,,,47,1109,12558
,,,62,,22.2,,,,,,,47,1119,12547
,,,63,,22.2,,,,,,,48,1138,12529
,,,64,,22.2,,,,,,,49,1154,12512
,,,65,,22.2,,,,,,,50,1182,12484
,,,66,,22.2,,,,,,,51,1207,12459
,,,67,,22.2,,,,,,,52,1217,12449
,,,68,,22.2,,,,,,,52,1228,12439
,,,69,,22.2,,,,,,,53,1239,12427
,,,70,,22.2,,,,,,,54,1267,12399
,,,71,,22.2,,,,,,,54,1278,12389
,,,72,,22.2,,,,,,,57,1330,12336
,,,73,,22.2,,,,,,,58,1365,12302
,,,74,,22.2,,,,,,,59,1385,12282
,,,75,,22.2,,,,,,,60,1395,12271
,,,76,,22.2,,,,,,,60,1405,12261
,,,77,,22.2,,,,,,,60,1415,12251
,,,78,,22.2,,,,,,,61,1434,12232
,,,79,,22.2,,,,,,,62,1452,12214
,,,80,,22.2,,,,,,,63,1469,12198
,,,81,,22.2,,,,,,,64,1487,12180
,,,82,,22.2,,,,,,,64,1502,12164
,,,83,,22.2,,,,,,,65,1527,12140
,,,84,,22.2,,,,,,,66,1537,12130
,,,85,,22.2,,,,,,,67,1552,12114
,,,86,,22.2,,,,,,,67,1571,12096
,,,87,,22.2,,,,,,,68,1590,12077
,,,88,,22.2,,,,,,,69,1609,12057
,,,89,,22.2,,,,,,,70,1619,12047
,,,90,,22.2,,,,,,,70,1631,12035
,,,91,,22.2,,,,,,,71,1643,12023
,,,92,,22.2,,,,,,,71,1656,12011
,,,93,,22.2,,,,,,,72,1668,11999
,,,94,,22.2,,,,,,,72,1680,11987
,,,95,,22.2,,,,,,,73,1692,11975
,,,96,,22.2,,,,,,,73,1703,11963
,,,97,,22.2,,,,,,,74,1715,11952
,,,98,,22.2,,,,,,,75,1735,11932
,,,99,,22.2,,,,,,,76,1763,11904
,,,100,,22.2,,,,,,,77,1776,11890
,,,101,,22.2,,,,,,,77,1789,11877
,,,102,,22.2,,,,,,,78,1808,11859
,,,103,,22.2,,,,,,,79,1825,11841
,,,104,,22.2,,,,,,,80,1842,11824
,,,105,,22.2,,,,,,,81,1871,11796
,,,106,,22.2,,,,,,,82,1887,11779
,,,107,,22.2,,,,,,,83,1906,11760
,,,108,,22.2,,,,,,,83,1924,11743
,,,109,,22.2,,,,,,,84,1941,11725
,,,110,,22.2,,,,,,,85,1959,11708
,,,111,,22.2,,,,,,,85,1972,11695
,,,112,,22.2,,,,,,,86,1982,11684
,,,113,,22.2,,,,,,,87,2004,11663
,,,114,,22.2,,,,,,,88,2019,11648
,,,115,,22.2,,,,,,,89,2040,11627
,,,116,,22.2,,,,,,,89,2051,11616
,,,117,,22.2,,,,,,,90,2063,11604
,,,118,,22.2,,,,,,,90,2075,11592
,,,119,,22.2,,,,,,,91,2088,11579
,,,120,,22.2,,,,,,,91,2101,11566
,,,121,,22.2,,,,,,,92,2114,11553
,,,122,,22.2,,,,,,,92,2126,11541
,,,123,,22.2,,,,,,,93,2143,11523
,,,124,,22.2,,,,,,,94,2154,11512
,,,125,,22.2,,,,,,,94,2165,11502
,,,126,,22.2,,,,,,,95,2176,11491
,,,127,,22.2,,,,,,,95,2186,11481
,,,128,,22.2,,,,,,,96,2197,11470
,,,129,,22.2,,,,,,,96,2216,11451
,,,130,,22.2,,,,,,,97,2229,11438
,,,131,,22.2,,,,,,,98,2260,11406
,,,132,,22.2,,,,,,,99,2281,11386
,,,133,,22.2,,,,,,,100,2301,11365
,,,134,,22.2,,,,,,,101,2312,11355
,,,135,,22.2,,,,,,,101,2322,11344
,,,136,,22.2,,,,,,,102,2345,11322
,,,137,,22.2,,,,,,,103,2356,11310
,,,138,,22.2,,,,,,,103,2369,11298
,,,139,,22.2,,,,,,,104,2381,11286
,,,140,,22.2,,,,,,,104,2392,11275
,,,141,,22.2,,,,,,,105,2404,11262
,,,142,,22.2,,,,,,,106,2417,11249
,,,143,,22.2,,,,,,,106,2429,11237
,,,144,,22.2,,,,,,,107,2442,11224
,,,145,,22.2,,,,,,,107,2455,11212
,,,146,,22.2,,,,,,,108,2467,11200
,,,147,,22.2,,,,,,,108,2479,11188
,,,148,,22.2,,,,,,,109,2487,11180
,,,149,,22.2,,,,,,,109,2497,11169
,,,150,,22.2,,,,,,,110,2508,11159
,,,151,,22.2,,,,,,,111,2532,11135
,,,152,,22.2,,,,,,,111,2545,11121
,,,153,,22.2,,,,,,,112,2558,11109
,,,154,,22.2,,,,,,,113,2574,11092
,,,155,,22.2,,,,,,,113,2591,11076
,,,156,,22.2,,,,,,,114,2610,11057
,,,157,,22.2,,,,,,,115,2626,11041
,,,158,,22.2,,,,,,,116,2646,11021
,,,159,,22.2,,,,,,,116,2658,11008
,,,160,,22.2,,,,,,,117,2674,10993
,,,161,,22.2,,,,,,,118,2690,10976
,,,162,,22.2,,,,,,,119,2708,10959
,,,163,,22.2,,,,,,,119,2719,10948
,,,164,,22.2,,,,,,,120,2736,10931
,,,165,,22.2,,,,,,,121,2758,10908
,,,166,,22.2,,,,,,,121,2769,10898
,,,167,,22.2,,,,,,,122,2788,10879
,,,168,,22.2,,,,,,,123,2806,10860
,,,169,,22.2,,,,,,,124,2833,10834
,,,170,,22.2,,,,,,,125,2853,10814
,,,171,,22.2,,,,,,,126,2863,10804
,,,172,,22.2,,,,,,,126,2874,10793
,,,173,,22.2,,,,,,,127,2885,10782
,,,174,,22.2,,,,,,,127,2895,10772
,,,175,,22.2,,,,,,,128,2906,10761
,,,176,,22.2,,,,,,,128,2917,10750
,,,177,,22.2,,,,,,,128,2927,10739
,,,178,,22.2,,,,,,,130,2950,10717
,,,179,,22.2,,,,,,,130,2962,10704
,,,180,,22.2,,,,,,,131,2973,10693
,,,181,,22.2,,,,,,,131,2983,10684
,,,182,,22.2,,,,,,,132,3002,10664
,,,183,,22.2,,,,,,,133,3022,10645
,,,184,,22.2,,,,,,,134,3041,10626
,,,185,,22.2,,,,,,,134,3057,10609
,,,186,,22.2,,,,,,,135,3069,10598
,,,187,,22.2,,,,,,,135,3074,10593
,,,188,,22.2,,,,,,,136,3084,10582
,,,189,,22.2,,,,,,,136,3097,10569
,,,190,,22.2,,,,,,,137,3114,10553
,,,191,,22.2,,,,,,,138,3132,10535
,,,192,,22.2,,,,,,,139,3151,10515
,,,193,,22.2,,,,,,,139,3161,10505
,,,194,,22.2,,,,,,,140,3172,10495
,,,195,,22.2,,,,,,,140,3183,10483
,,,196,,22.2,,,,,,,141,3194,10473
,,,197,,22.2,,,,,,,141,3204,10463
,,,198,,22.2,,,,,,,142,3223,10444
,,,199,,22.2,,,,,,,143,3243,10424
,,,200,,22.2,,,,,,,143,3259,10408
,,,201,,22.2,,,,,,,144,3270,10397
,,,202,,22.2,,,,,,,144,3281,10385
,,,203,,22.2,,,,,,,145,3293,10374
,,,204,,22.2,,,,,,,146,3305,10362
,,,205,,22.2,,,,,,,146,3317,10350
,,,206,,22.2,,,,,,,147,3329,10338
,,,207,,22.2,,,,,,,147,3340,10327
,,,208,,22.2,,,,,,,148,3350,10316
,,,209,,22.2,,,,,,,148,3361,10306
,,,210,,22.2,,,,,,,149,3372,10294
,,,211,,22.2,,,,,,,149,3384,10283
,,,212,,22.2,,,,,,,149,3388,10278
,,,213,,22.2,,,,,,,150,3412,10255
,,,214,,22.2,,,,,,,151,3425,10241
,,,215,,22.2,,,,,,,151,3438,10229
,,,216,,22.2,,,,,,,152,3455,10212
,,,217,,22.2,,,,,,,153,3479,10188
,,,218,,22.2,,,,,,,154,3499,10168
,,,219,,22.2,,,,,,,155,3511,10156
,,,220,,22.2,,,,,,,155,3523,10144
,,,221,,22.2,,,,,,,156,3535,10131
,,,222,,22.2,,,,,,,156,3547,10119
,,,223,,22.2,,,,,,,157,3559,10107
,,,224,,22.2,,,,,,,157,3572,10095
,,,225,,22.2,,,,,,,158,3584,10083
,,,226,,22.2,,,,,,,159,3596,10071
,,,227,,22.2,,,,,,,159,3607,10060
,,,228,,22.2,,,,,,,160,3617,10049
,,,229,,22.2,,,,,,,160,3629,10038
,,,230,,22.2,,,,,,,161,3640,10027
,,,231,,22.2,,,,,,,161,3651,10015
,,,232,,22.2,,,,,,,162,3663,10003
,,,233,,22.2,,,,,,,162,3674,9993
,,,234,,22.2,,,,,,,163,3685,9982
,,,235,,22.2,,,,,,,163,3696,9970
,,,236,,22.2,,,,,,,164,3708,9959
,,,237,,22.2,,,,,,,164,3717,9949
,,,238,,22.2,,,,,,,165,3737,9930
,,,239,,22.2,,,,,,,165,3747,9920
,,,240,,22.2,,,,,,,166,3758,9909
,,,241,,22.2,,,,,,,166,3769,9897
,,,242,,22.2,,,,,,,167,3781,9885
,,,243,,22.2,,,,,,,167,3793,9874
,,,244,,22.2,,,,,,,168,3806,9860
,,,245,,22.2,,,,,,,169,3818,9849
,,,246,,22.2,,,,,,,169,3830,9837
,,,247,,22.2,,,,,,,170,3842,9824
,,,248,,22.2,,,,,,,170,3854,9812
,,,249,,22.2,,,,,,,171,3866,9801
,,,250,,22.2,,,,,,,171,3878,9789
,,,251,,22.2,,,,,,,172,3889,9778
,,,252,,22.2,,,,,,,172,3903,9763
,,,253,,22.2,,,,,,,173,3914,9753
,,,254,,22.2,,,,,,,174,3933,9734
,,,255,,22.2,,,,,,,175,3951,9716
,,,256,,22.2,,,,,,,175,3968,9699
,,,257,,22.2,,,,,,,176,3984,9682
,,,258,,22.2,,,,,,,177,4001,9665
,,,259,,22.2,,,,,,,177,4015,9652
,,,260,,22.2,,,,,,,178,4036,9631
,,,261,,22.2,,,,,,,179,4047,9620
,,,262,,22.2,,,,,,,179,4057,9609
,,,263,,22.2,,,,,,,180,4068,9599
,,,264,,22.2,,,,,,,180,4078,9588
,,,265,,22.2,,,,,,,181,4089,9577
,,,266,,22.2,,,,,,,181,4100,9567
,,,267,,22.2,,,,,,,182,4111,9556
,,,268,,22.2,,,,,,,182,4121,9545
,,,269,,22.2,,,,,,,183,4130,9537
,,,270,,22.2,,,,,,,184,4150,9517
,,,271,,22.2,,,,,,,184,4159,9507
,,,272,,22.2,,,,,,,184,4170,9496
,,,273,,22.2,,,,,,,185,4181,9486
,,,274,,22.2,,,,,,,185,4192,9475
,,,275,,22.2,,,,,,,186,4202,9465
,,,276,,22.2,,,,,,,187,4220,9447
,,,277,,22.2,,,,,,,187,4238,9429
,,,278,,22.2,,,,,,,188,4256,9410
,,,279,,22.2,,,,,,,189,4273,9394
,,,280,,22.2,,,,,,,190,4292,9375
,,,281,,22.2,,,,,,,191,4312,9355
,,,282,,22.2,,,,,,,191,4323,9344
,,,283,,22.2,,,,,,,192,4335,9332
,,,284,,22.2,,,,,,,192,4347,9319
,,,285,,22.2,,,,,,,193,4359,9308
,,,286,,22.2,,,,,,,194,4373,9294
,,,287,,22.2,,,,,,,194,4385,9282
,,,288,,22.2,,,,,,,195,4396,9271
,,,289,,22.2,,,,,,,195,4406,9261
,,,290,,22.2,,,,,,,196,4416,9250
,,,291,,22.2,,,,,,,196,4435,9232
,,,292,,22.2,,,,,,,197,4454,9213
,,,293,,22.2,,,,,,,199,4485,9182
,,,294,,22.2,,,,,,,199,4499,9167
,,,295,,22.2,,,,,,,200,4517,9150
,,,296,,22.2,,,,,,,201,4534,9132
,,,297,,22.2,,,,,,,202,4556,9111
,,,298,,22.2,,,,,,,202,4567,9099
,,,299,,22.2,,,,,,,203,4579,9087
,,,300,,22.2,,,,,,,203,4591,9076
,,,301,,22.2,,,,,,,205,4624,9042
,,,302,,22.2,,,,,,,205,4637,9029
,,,303,,22.2,,,,,,,206,4656,9011
,,,304,,22.2,,,,,,,207,4676,8991
,,,305,,22.2,,,,,,,208,4695,8971
,,,306,,22.2,,,,,,,209,4715,8952
,,,307,,22.2,,,,,,,210,4734,8933
,,,308,,22.2,,,,,,,210,4741,8926
,,,309,,22.2,,,,,,,211,4751,8916
,,,310,,22.2,,,,,,,212,4776,8891
,,,311,,22.2,,,,,,,212,4786,8881
,,,312,,22.2,,,,,,,213,4805,8861
,,,313,,22.2,,,,,,,214,4823,8843
,,,314,,22.2,,,,,,,215,4845,8821
,,,315,,22.2,,,,,,,215,4856,8810
,,,316,,22.2,,,,,,,216,4874,8793
,,,317,,22.2,,,,,,,217,4884,8783
,,,318,,22.2,,,,,,,217,4904,8762
,,,319,,22.2,,,,,,,218,4917,8749
,,,320,,22.2,,,,,,,219,4929,8738
,,,321,,22.2,,,,,,,219,4942,8725
,,,322,,22.2,,,,,,,220,4959,8708
,,,323,,22.2,,,,,,,221,4979,8688
,,,324,,22.2,,,,,,,221,4989,8677
,,,325,,22.2,,,,,,,222,5000,8666
,,,326,,22.2,,,,,,,222,5011,8655
,,,327,,22.2,,,,,,,223,5017,8649
,,,328,,22.2,,,,,,,223,5028,8639
,,,329,,22.2,,,,,,,224,5038,8628
,,,330,,22.2,,,,,,,224,5056,8611
,,,331,,22.2,,,,,,,225,5074,8592
,,,332,,22.2,,,,,,,226,5095,8572
,,,333,,22.2,,,,,,,227,5115,8552
,,,334,,22.2,,,,,,,228,5138,8528
,,,335,,22.2,,,,,,,229,5149,8517
,,,336,,22.2,,,,,,,229,5161,8505
,,,337,,22.2,,,,,,,230,5172,8494
,,,338,,22.2,,,,,,,230,5183,8484
7,0,378,339,5304,22.9,running,5837480,446242,-521,-1783,22.2,231,5193,8364,3
,,,340,,28.5,,,,,,,231,5213,8453
,,,341,,28.5,,,,,,,232,5233,8434
,,,342,,28.5,,,,,,,233,5253,8414
,,,343,,28.5,,,,,,,234,5283,8384
,,,344,,28.5,,,,,,,234,5294,8373
,,,345,,28.5,,,,,,,234,5304,8362
,,,346,,28.5,,,,,,,235,5316,8351
,,,347,,28.5,,,,,,,235,5327,8340
,,,348,,28.5,,,,,,,236,5337,8330
,,,349,,28.5,,,,,,,236,5351,8316
,,,350,,28.5,,,,,,,237,5366,8300
,,,351,,28.5,,,,,,,237,5381,8285
,,,352,,28.5,,,,,,,238,5397,8270
,,,353,,28.5,,,,,,,238,5413,8254
,,,354,,28.5,,,,,,,239,5430,8236
,,,355,,28.5,,,,,,,239,5443,8223
,,,356,,28.5,,,,,,,240,5453,8213
,,,357,,28.5,,,,,,,240,5464,8203
,,,358,,28.5,,,,,,,240,5474,8192
,,,359,,28.5,,,,,,,241,5486,8181
,,,360,,28.5,,,,,,,241,5497,8170
,,,361,,28.5,,,,,,,242,5509,8158
,,,362,,28.5,,,,,,,242,5520,8147
,,,363,,28.5,,,,,,,242,5531,8136
,,,364,,28.5,,,,,,,243,5543,8124
,,,365,,28.5,,,,,,,243,5553,8113
,,,366,,28.5,,,,,,,243,5564,8102
,,,367,,28.5,,,,,,,244,5575,8091
