Car Id,Tramo Id,UTM Index,REAL Index,Car Time,Speed,Status,Utm X,Utm Y,Norm X,Norm Y,Avg Speed,Track Time,Distance,Remaining Distance,Error
3,0,3,7,4470,0.0,start,5837924,447933,-77,-93,-1.0,0,61,13496,332
,,,8,,12.2,,,,,,,0,72,13594
,,,9,,12.2,,,,,,,1,83,13583
,,,10,,12.2,,,,,,,3,102,13564
,,,11,,12.2,,,,,,,7,149,13518
,,,12,,12.2,,,,,,,9,179,13487
,,,13,,12.2,,,,,,,10,194,13473
,,,14,,12.2,,,,,,,11,207,13460
,,,15,,12.2,,,,,,,13,221,13446
,,,16,,12.2,,,,,,,14,236,13431
,,,17,,12.2,,,,,,,19,300,13367
,,,18,,12.2,,,,,,,20,314,13353
,,,19,,12.2,,,,,,,21,328,13339
,,,20,,12.2,,,,,,,24,365,13302
,,,21,,12.2,,,,,,,25,376,13290
,,,22,,12.2,,,,,,,27,395,13271
,,,23,,12.2,,,,,,,32,461,13206
,,,24,,12.2,,,,,,,33,476,13191
,,,25,,12.2,,,,,,,35,492,13175
,,,26,,12.2,,,,,,,36,510,13156
,,,27,,12.2,,,,,,,38,532,13135
,,,28,,12.2,,,,,,,40,551,13115
,,,29,,12.2,,,,,,,41,567,13099
,,,30,,12.2,,,,,,,42,584,13083
,,,31,,12.2,,,,,,,45,623,13044
,,,32,,12.2,,,,,,,46,633,13034
,,,33,,12.2,,,,,,,48,653,13014
3,0,47,34,4520,21.5,running,5838203,447759,202,-267,12.2,50,672,12885,7
,,,35,,27.9,,,,,,,52,738,12928
,,,36,,27.9,,,,,,,53,756,12911
,,,37,,27.9,,,,,,,53,775,12891
,,,38,,27.9,,,,,,,54,795,12872
,,,39,,27.9,,,,,,,55,815,12852
,,,40,,27.9,,,,,,,55,825,12841
,,,41,,27.9,,,,,,,55,836,12830
,,,42,,27.9,,,,,,,56,848,12819
,,,43,,27.9,,,,,,,56,860,12807
,,,44,,27.9,,,,,,,57,872,12794
,,,45,,27.9,,,,,,,57,885,12782
,,,46,,27.9,,,,,,,58,897,12770
,,,47,,27.9,,,,,,,58,908,12759
,,,48,,27.9,,,,,,,59,924,12743
,,,49,,27.9,,,,,,,59,942,12725
3,0,64,50,4530,6.7,running,5838143,447537,141,-488,27.9,60,951,12606,4
,,,51,,16.3,,,,,,,60,968,12699
,,,52,,16.3,,,,,,,61,981,12686
,,,53,,16.3,,,,,,,62,995,12671
,,,54,,16.3,,,,,,,63,1005,12661
,,,55,,16.3,,,,,,,64,1030,12637
,,,56,,16.3,,,,,,,65,1041,12625
,,,57,,16.3,,,,,,,66,1052,12614
,,,58,,16.3,,,,,,,66,1064,12603
,,,59,,16.3,,,,,,,67,1075,12592
,,,60,,16.3,,,,,,,68,1098,12569
,,,61,,16.3,,,,,,,69,1109,12558
,,,62,,16.3,,,,,,,70,1119,12547
,,,63,,16.3,,,,,,,71,1138,12529
,,,64,,16.3,,,,,,,72,1154,12512
,,,65,,16.3,,,,,,,74,1182,12484
,,,66,,16.3,,,,,,,75,1207,12459
,,,67,,16.3,,,,,,,76,1217,12449
,,,68,,16.3,,,,,,,76,1228,12439
,,,69,,16.3,,,,,,,77,1239,12427
,,,70,,16.3,,,,,,,79,1267,12399
3,0,91,71,4550,6.9,running,5838008,447824,6,-202,16.3,80,1278,12279,4
,,,72,,21.2,,,,,,,82,1330,12336
,,,73,,21.2,,,,,,,84,1365,12302
,,,74,,21.2,,,,,,,85,1385,12282
,,,75,,21.2,,,,,,,85,1395,12271
,,,76,,21.2,,,,,,,85,1405,12261
,,,77,,21.2,,,,,,,86,1415,12251
,,,78,,21.2,,,,,,,87,1434,12232
,,,79,,21.2,,,,,,,88,1452,12214
,,,80,,21.2,,,,,,,88,1469,12198
,,,81,,21.2,,,,,,,89,1487,12180
,,,82,,21.2,,,,,,,90,1502,12164
,,,83,,21.2,,,,,,,91,1527,12140
,,,84,,21.2,,,,,,,92,1537,12130
,,,85,,21.2,,,,,,,92,1552,12114
,,,86,,21.2,,,,,,,93,1571,12096
,,,87,,21.2,,,,,,,94,1590,12077
,,,88,,21.2,,,,,,,95,1609,12057
,,,89,,21.2,,,,,,,96,1619,12047
,,,90,,21.2,,,,,,,96,1631,12035
,,,91,,21.2,,,,,,,97,1643,12023
,,,92,,21.2,,,,,,,97,1656,12011
,,,93,,21.2,,,,,,,98,1668,11999
,,,94,,21.2,,,,,,,98,1680,11987
,,,95,,21.2,,,,,,,99,1692,11975
3,0,124,96,4570,28.0,running,5837949,447436,-52,-589,21.2,100,1703,11854,2
,,,97,,20.2,,,,,,,100,1715,11952
,,,98,,20.2,,,,,,,101,1735,11932
,,,99,,20.2,,,,,,,102,1763,11904
,,,100,,20.2,,,,,,,103,1776,11890
,,,101,,20.2,,,,,,,104,1789,11877
,,,102,,20.2,,,,,,,105,1808,11859
,,,103,,20.2,,,,,,,106,1825,11841
,,,104,,20.2,,,,,,,106,1842,11824
,,,105,,20.2,,,,,,,108,1871,11796
,,,106,,20.2,,,,,,,109,1887,11779
3,0,137,107,4580,24.8,running,5838015,447283,14,-742,20.2,110,1906,11651,6
,,,108,,23.5,,,,,,,110,1924,11743
,,,109,,23.5,,,,,,,111,1941,11725
,,,110,,23.5,,,,,,,112,1959,11708
,,,111,,23.5,,,,,,,112,1972,11695
,,,112,,23.5,,,,,,,113,1982,11684
,,,113,,23.5,,,,,,,114,2004,11663
,,,114,,23.5,,,,,,,114,2019,11648
,,,115,,23.5,,,,,,,115,2040,11627
,,,116,,23.5,,,,,,,116,2051,11616
,,,117,,23.5,,,,,,,116,2063,11604
,,,118,,23.5,,,,,,,117,2075,11592
,,,119,,23.5,,,,,,,117,2088,11579
,,,120,,23.5,,,,,,,118,2101,11566
,,,121,,23.5,,,,,,,118,2114,11553
,,,122,,23.5,,,,,,,119,2126,11541
,,,123,,23.5,,,,,,,120,2143,11523
,,,124,,23.5,,,,,,,120,2154,11512
,,,125,,23.5,,,,,,,120,2165,11502
,,,126,,23.5,,,,,,,121,2176,11491
,,,127,,23.5,,,,,,,121,2186,11481
,,,128,,23.5,,,,,,,122,2197,11470
,,,129,,23.5,,,,,,,123,2216,11451
,,,130,,23.5,,,,,,,123,2229,11438
,,,131,,23.5,,,,,,,125,2260,11406
,,,132,,23.5,,,,,,,125,2281,11386
,,,133,,23.5,,,,,,,126,2301,11365
,,,134,,23.5,,,,,,,127,2312,11355
,,,135,,23.5,,,,,,,127,2322,11344
,,,136,,23.5,,,,,,,128,2345,11322
,,,137,,23.5,,,,,,,129,2356,11310
,,,138,,23.5,,,,,,,129,2369,11298
,,,139,,23.5,,,,,,,130,2381,11286
,,,140,,23.5,,,,,,,130,2392,11275
,,,141,,23.5,,,,,,,131,2404,11262
